1191 5758183 988
1192 5759171 1898
1193 5761069 3962
1194 5765031 2203
1195 5767234 5403
1196 5772637 1749
1197 5774386 1901
1198 5776287 2549
1199 5778836 2199
1200 5781035 2384
1201 5783419 2191
1202 5785610 1798
1203 5787408 2388
1204 5789796 6023
1205 5795819 4959
1206 5800778 1633
1207 5802411 13680
1208 5816091 5377
1209 5821468 981
1210 5822449 14510
1211 5836959 1859
1212 5838818 1610
1213 5840428 1100
1214 5841528 1522
1215 5843050 1769
1216 5844819 6083
1217 5850902 2993
1218 5853895 3083
1219 5856978 2391
1220 5859369 1959
1221 5861328 2855
1222 5864183 5408
1223 5869591 15397
1224 5884988 7244
1225 5892232 3360
1226 5895592 3239
1227 5898831 2545
1228 5901376 2965
1229 5904341 1347
1230 5905688 2302
1231 5907990 5278
1232 5913268 1616
1233 5914884 1301
1234 5916185 1709
1235 5917894 1995
1236 5919889 2069
1237 5921958 2608
1238 5924566 2033
1239 5926599 1500
1240 5928099 1494
1241 5929593 1399
1242 5930992 2495
1243 5933487 3142
1244 5936629 5175
1245 5941804 5566
1246 5947370 4700
1247 5952070 5537
1248 5957607 3883
1249 5961490 6081
1250 5967571 2464
1251 5970035 4436
1252 5974471 973
1253 5975444 790
1254 5976234 4174
1255 5980408 2671
1256 5983079 2960
1257 5986039 1254
1258 5987293 1947
1259 5989240 2320
1260 5991560 2738
1261 5994298 2306
1262 5996604 1293
1263 5997897 4701
1264 6002598 4582
1265 6007180 3579
1266 6010759 3132
1267 6013891 4106
1268 6017997 4505
1269 6022502 2775
1270 6025277 3823
1271 6029100 2310
1272 6031410 1741
1273 6033151 2299
1274 6035450 20500
1275 6055950 3312
1276 6059262 4084
1277 6063346 8734
1278 6072080 2678
1279 6074758 5317
1280 6080075 5349
1281 6085424 3689
1282 6089113 4170
1283 6093283 5932
1284 6099215 3029
1285 6102244 5462
1286 6107706 1738
1287 6109444 2621
1288 6112065 5032
1289 6117097 4789
1290 6121886 3312
1291 6125198 5420
1292 6130618 5491
1293 6136109 4278
1294 6140387 2538
1295 6142925 4412
1296 6147337 7400
1297 6154737 185
1298 6154922 4731
1299 6159653 170
1300 6159823 902
1301 6160725 793
1302 6161518 2234
1303 6163752 1779
1304 6165531 937
1305 6166468 1839
1306 6168307 12137
1307 6180444 1881
1308 6182325 6888
1309 6189213 9981
1310 6199194 1116
1311 6200310 9945
1312 6210255 3380
1313 6213635 1402
1314 6215037 3516
1315 6218553 5366
1316 6223919 4666
1317 6228585 5541
1318 6234126 3456
1319 6237582 1735
1320 6239317 781
1321 6240098 2579
1322 6242677 3940
1323 6246617 3528
1324 6250145 5169
1325 6255314 5256
